volume,page_number,page_type,epic,book,source_range,text_file,image_file,caption_id,proof_status,notes
iliad-volume-proof,338,verse,Iliad,24,24.1-804,text/iliad/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,339,verse,Iliad,24,24.1-804,text/iliad/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,340,verse,Iliad,24,24.1-804,text/iliad/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,341,verse,Iliad,24,24.1-804,text/iliad/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,342,verse,Iliad,24,24.1-804,text/iliad/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,343,verse,Iliad,24,24.1-804,text/iliad/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,344,verse,Iliad,24,24.1-804,text/iliad/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,345,verse,Iliad,24,24.1-804,text/iliad/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,346,verse,Iliad,24,24.1-804,text/iliad/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,347,verse,Iliad,24,24.1-804,text/iliad/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,348,verse,Iliad,24,24.1-804,text/iliad/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,349,plate,Iliad,24,24.552-24.620,,assets/generated/iliad/book-24-priam-achilles-v2.png,iliad-book-24-priam-achilles-v2-concept,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
iliad-volume-proof,350,verse,Iliad,24,24.1-804,text/iliad/book-24-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,1,title,Odyssey,,,,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,2,forward,Odyssey,,,volumes/odyssey/forward.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,3,book-opener,Odyssey,1,1.1-444,text/odyssey/book-01-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,4,verse,Odyssey,1,1.1-444,text/odyssey/book-01-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,5,verse,Odyssey,1,1.1-444,text/odyssey/book-01-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,6,verse,Odyssey,1,1.1-444,text/odyssey/book-01-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,7,verse,Odyssey,1,1.1-444,text/odyssey/book-01-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,8,verse,Odyssey,1,1.1-444,text/odyssey/book-01-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,9,verse,Odyssey,1,1.1-444,text/odyssey/book-01-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,10,verse,Odyssey,1,1.1-444,text/odyssey/book-01-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,11,plate,Odyssey,1,1.1-21,,assets/generated/odyssey/book-01-athena-v2.png,odyssey-book-01-athena-v2-concept,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,12,verse,Odyssey,1,1.1-444,text/odyssey/book-01-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,13,book-opener,Odyssey,2,2.1-434,text/odyssey/book-02-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,14,verse,Odyssey,2,2.1-434,text/odyssey/book-02-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,15,verse,Odyssey,2,2.1-434,text/odyssey/book-02-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,16,verse,Odyssey,2,2.1-434,text/odyssey/book-02-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,17,verse,Odyssey,2,2.1-434,text/odyssey/book-02-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,18,verse,Odyssey,2,2.1-434,text/odyssey/book-02-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,19,verse,Odyssey,2,2.1-434,text/odyssey/book-02-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,20,plate,Odyssey,2,2.1-2.434,,assets/generated/odyssey/book-02-ody-02-v1.png,odyssey-book-02-ody-02-v1-concept,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,21,verse,Odyssey,2,2.1-434,text/odyssey/book-02-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,22,book-opener,Odyssey,3,3.1-497,text/odyssey/book-03-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,23,verse,Odyssey,3,3.1-497,text/odyssey/book-03-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,24,verse,Odyssey,3,3.1-497,text/odyssey/book-03-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,25,verse,Odyssey,3,3.1-497,text/odyssey/book-03-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,26,verse,Odyssey,3,3.1-497,text/odyssey/book-03-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,27,verse,Odyssey,3,3.1-497,text/odyssey/book-03-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,28,verse,Odyssey,3,3.1-497,text/odyssey/book-03-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,29,verse,Odyssey,3,3.1-497,text/odyssey/book-03-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,30,verse,Odyssey,3,3.1-497,text/odyssey/book-03-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,31,verse,Odyssey,3,3.1-497,text/odyssey/book-03-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,32,verse,Odyssey,3,3.1-497,text/odyssey/book-03-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,33,verse,Odyssey,3,3.1-497,text/odyssey/book-03-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,34,verse,Odyssey,3,3.1-497,text/odyssey/book-03-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,35,plate,Odyssey,3,3.1-3.66,,assets/generated/odyssey/book-03-pylos-v1.png,odyssey-book-03-pylos-concept,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,36,verse,Odyssey,3,3.1-497,text/odyssey/book-03-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,37,book-opener,Odyssey,4,4.1-847,text/odyssey/book-04-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,38,verse,Odyssey,4,4.1-847,text/odyssey/book-04-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,39,verse,Odyssey,4,4.1-847,text/odyssey/book-04-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,40,verse,Odyssey,4,4.1-847,text/odyssey/book-04-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,41,verse,Odyssey,4,4.1-847,text/odyssey/book-04-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,42,verse,Odyssey,4,4.1-847,text/odyssey/book-04-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,43,verse,Odyssey,4,4.1-847,text/odyssey/book-04-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,44,verse,Odyssey,4,4.1-847,text/odyssey/book-04-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,45,verse,Odyssey,4,4.1-847,text/odyssey/book-04-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,46,verse,Odyssey,4,4.1-847,text/odyssey/book-04-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,47,verse,Odyssey,4,4.1-847,text/odyssey/book-04-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,48,verse,Odyssey,4,4.1-847,text/odyssey/book-04-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,49,verse,Odyssey,4,4.1-847,text/odyssey/book-04-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,50,verse,Odyssey,4,4.1-847,text/odyssey/book-04-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,51,verse,Odyssey,4,4.1-847,text/odyssey/book-04-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,52,verse,Odyssey,4,4.1-847,text/odyssey/book-04-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,53,verse,Odyssey,4,4.1-847,text/odyssey/book-04-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,54,verse,Odyssey,4,4.1-847,text/odyssey/book-04-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,55,verse,Odyssey,4,4.1-847,text/odyssey/book-04-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,56,verse,Odyssey,4,4.1-847,text/odyssey/book-04-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,57,book-opener,Odyssey,5,5.1-493,text/odyssey/book-05-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,58,verse,Odyssey,5,5.1-493,text/odyssey/book-05-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,59,verse,Odyssey,5,5.1-493,text/odyssey/book-05-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,60,verse,Odyssey,5,5.1-493,text/odyssey/book-05-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,61,verse,Odyssey,5,5.1-493,text/odyssey/book-05-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,62,verse,Odyssey,5,5.1-493,text/odyssey/book-05-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,63,verse,Odyssey,5,5.1-493,text/odyssey/book-05-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,64,verse,Odyssey,5,5.1-493,text/odyssey/book-05-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,65,verse,Odyssey,5,5.1-493,text/odyssey/book-05-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,66,verse,Odyssey,5,5.1-493,text/odyssey/book-05-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,67,verse,Odyssey,5,5.1-493,text/odyssey/book-05-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,68,verse,Odyssey,5,5.1-493,text/odyssey/book-05-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,69,plate,Odyssey,5,5.1-5.493,,assets/generated/odyssey/book-05-raft-v2.png,odyssey-book-05-raft-v2-concept,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,70,verse,Odyssey,5,5.1-493,text/odyssey/book-05-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,71,verse,Odyssey,5,5.1-493,text/odyssey/book-05-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,72,book-opener,Odyssey,6,6.1-331,text/odyssey/book-06-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,73,verse,Odyssey,6,6.1-331,text/odyssey/book-06-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,74,verse,Odyssey,6,6.1-331,text/odyssey/book-06-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,75,verse,Odyssey,6,6.1-331,text/odyssey/book-06-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,76,verse,Odyssey,6,6.1-331,text/odyssey/book-06-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,77,verse,Odyssey,6,6.1-331,text/odyssey/book-06-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,78,verse,Odyssey,6,6.1-331,text/odyssey/book-06-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,79,verse,Odyssey,6,6.1-331,text/odyssey/book-06-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,80,book-opener,Odyssey,7,7.1-347,text/odyssey/book-07-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,81,verse,Odyssey,7,7.1-347,text/odyssey/book-07-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,82,verse,Odyssey,7,7.1-347,text/odyssey/book-07-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,83,verse,Odyssey,7,7.1-347,text/odyssey/book-07-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,84,verse,Odyssey,7,7.1-347,text/odyssey/book-07-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,85,verse,Odyssey,7,7.1-347,text/odyssey/book-07-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,86,verse,Odyssey,7,7.1-347,text/odyssey/book-07-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,87,book-opener,Odyssey,8,8.1-586,text/odyssey/book-08-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,88,verse,Odyssey,8,8.1-586,text/odyssey/book-08-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,89,verse,Odyssey,8,8.1-586,text/odyssey/book-08-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,90,verse,Odyssey,8,8.1-586,text/odyssey/book-08-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,91,verse,Odyssey,8,8.1-586,text/odyssey/book-08-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,92,verse,Odyssey,8,8.1-586,text/odyssey/book-08-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,93,verse,Odyssey,8,8.1-586,text/odyssey/book-08-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,94,verse,Odyssey,8,8.1-586,text/odyssey/book-08-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,95,verse,Odyssey,8,8.1-586,text/odyssey/book-08-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,96,verse,Odyssey,8,8.1-586,text/odyssey/book-08-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,97,verse,Odyssey,8,8.1-586,text/odyssey/book-08-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,98,verse,Odyssey,8,8.1-586,text/odyssey/book-08-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,99,book-opener,Odyssey,9,9.1-566,text/odyssey/book-09-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,100,verse,Odyssey,9,9.1-566,text/odyssey/book-09-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,101,verse,Odyssey,9,9.1-566,text/odyssey/book-09-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,102,verse,Odyssey,9,9.1-566,text/odyssey/book-09-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,103,verse,Odyssey,9,9.1-566,text/odyssey/book-09-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,104,verse,Odyssey,9,9.1-566,text/odyssey/book-09-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,105,verse,Odyssey,9,9.1-566,text/odyssey/book-09-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,106,verse,Odyssey,9,9.1-566,text/odyssey/book-09-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,107,verse,Odyssey,9,9.1-566,text/odyssey/book-09-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,108,verse,Odyssey,9,9.1-566,text/odyssey/book-09-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,109,verse,Odyssey,9,9.1-566,text/odyssey/book-09-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,110,plate,Odyssey,9,9.1-9.566,,assets/processed/odyssey/book-09-polyphemus-escape-placement.png,odyssey-book-09-polyphemus-escape-concept,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,111,verse,Odyssey,9,9.1-566,text/odyssey/book-09-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,112,book-opener,Odyssey,10,10.1-574,text/odyssey/book-10-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,113,verse,Odyssey,10,10.1-574,text/odyssey/book-10-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,114,verse,Odyssey,10,10.1-574,text/odyssey/book-10-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,115,verse,Odyssey,10,10.1-574,text/odyssey/book-10-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,116,verse,Odyssey,10,10.1-574,text/odyssey/book-10-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,117,verse,Odyssey,10,10.1-574,text/odyssey/book-10-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,118,verse,Odyssey,10,10.1-574,text/odyssey/book-10-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,119,verse,Odyssey,10,10.1-574,text/odyssey/book-10-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,120,verse,Odyssey,10,10.1-574,text/odyssey/book-10-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,121,verse,Odyssey,10,10.1-574,text/odyssey/book-10-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,122,book-opener,Odyssey,11,11.1-640,text/odyssey/book-11-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,123,verse,Odyssey,11,11.1-640,text/odyssey/book-11-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,124,verse,Odyssey,11,11.1-640,text/odyssey/book-11-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,125,verse,Odyssey,11,11.1-640,text/odyssey/book-11-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,126,verse,Odyssey,11,11.1-640,text/odyssey/book-11-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,127,verse,Odyssey,11,11.1-640,text/odyssey/book-11-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,128,verse,Odyssey,11,11.1-640,text/odyssey/book-11-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,129,verse,Odyssey,11,11.1-640,text/odyssey/book-11-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,130,verse,Odyssey,11,11.1-640,text/odyssey/book-11-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,131,verse,Odyssey,11,11.1-640,text/odyssey/book-11-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,132,verse,Odyssey,11,11.1-640,text/odyssey/book-11-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,133,verse,Odyssey,11,11.1-640,text/odyssey/book-11-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,134,verse,Odyssey,11,11.1-640,text/odyssey/book-11-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,135,book-opener,Odyssey,12,12.1-453,text/odyssey/book-12-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,136,verse,Odyssey,12,12.1-453,text/odyssey/book-12-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,137,verse,Odyssey,12,12.1-453,text/odyssey/book-12-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,138,verse,Odyssey,12,12.1-453,text/odyssey/book-12-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,139,verse,Odyssey,12,12.1-453,text/odyssey/book-12-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,140,verse,Odyssey,12,12.1-453,text/odyssey/book-12-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,141,verse,Odyssey,12,12.1-453,text/odyssey/book-12-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,142,verse,Odyssey,12,12.1-453,text/odyssey/book-12-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,143,verse,Odyssey,12,12.1-453,text/odyssey/book-12-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,144,book-opener,Odyssey,13,13.1-440,text/odyssey/book-13-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,145,verse,Odyssey,13,13.1-440,text/odyssey/book-13-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,146,verse,Odyssey,13,13.1-440,text/odyssey/book-13-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,147,verse,Odyssey,13,13.1-440,text/odyssey/book-13-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,148,verse,Odyssey,13,13.1-440,text/odyssey/book-13-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
odyssey-volume-proof,149,verse,Odyssey,13,13.1-440,text/odyssey/book-13-opening.md,,,verified-architecture,Derived from current comic-size provisional volume proof; final pagination and art selection remain open.
